,lat,lon,timestamp,amenity,name,tags
0,49.1327053,-123.0991859,2019-08-24T15:12:34.000-07:00,restaurant,Nando's,"{'brand:wikidata': 'Q3472954', 'cuisine': 'chicken;portuguese', 'brand': ""Nando's"", 'brand:wikipedia': ""en:Nando's""}"
1,49.1330103,-123.0955358,2019-08-24T15:12:34.000-07:00,restaurant,Boston Pizza,"{'brand:wikidata': 'Q894578', 'cuisine': 'pizza', 'brand': 'Boston Pizza', 'brand:wikipedia': 'en:Boston Pizza', 'addr:unit': '2000'}"
2,49.2665754,-123.103744,2018-10-26T20:30:44.000-07:00,restaurant,Peaceful Restaurant,"{'opening_hours': 'Su-Th 11:00-21:30; Fr-Sa 11:00-22:00', 'addr:housenumber': '43', 'website': 'http://www.peacefulrestaurant.com', 'addr:street': 'East 5th Avenue', 'phone': '+1-604-559-9511'}"
3,49.2779185,-122.912361,2019-11-14T08:54:00.000-08:00,restaurant,Pho 99,"{'addr:housenumber': '8901', 'addr:street': 'Cornerstone Mews'}"
4,49.325981,-123.1423367,2020-05-29T04:38:32.000-07:00,restaurant,Cactus Club Cafe,{}
5,49.2875631,-123.129718,2019-09-18T23:00:49.000-07:00,restaurant,Cora,"{'brand:wikidata': 'Q2996960', 'addr:housenumber': '1368', 'brand:wikipedia': 'en:Cora (restaurant)', 'cuisine': 'breakfast', 'addr:street': 'Robson Street', 'brand': 'Cora', 'addr:city': 'Vancouver'}"
6,49.2457903,-122.8916363,2018-05-05T21:21:46.000-07:00,restaurant,Pho 99,{'cuisine': 'vietnamese'}
7,49.1674933,-122.6674453,2019-06-07T13:28:04.000-07:00,restaurant,Boston Pizza,"{'brand:wikidata': 'Q894578', 'addr:housenumber': '20090', 'brand:wikipedia': 'en:Boston Pizza', 'cuisine': 'pizza', 'name:en': 'Boston Pizza', 'addr:street': '91A Avenue', 'brand': 'Boston Pizza'}"
8,49.1660159,-122.6635496,2019-03-08T20:32:22.000-08:00,restaurant,Pizza Hut,"{'brand:wikidata': 'Q191615', 'addr:housenumber': '20159', 'brand:wikipedia': 'en:Pizza Hut', 'cuisine': 'pizza', 'name:en': 'Pizza Hut', 'addr:street': '88 Avenue', 'brand': 'Pizza Hut'}"
9,49.1055548,-122.7402471,2020-05-05T21:02:04.000-07:00,restaurant,The Chopped Leaf,"{'addr:province': 'BC', 'addr:housenumber': '17433', 'addr:country': 'CA', 'cuisine': 'american', 'addr:street': '56 Avenue', 'addr:postcode': 'V3S 2X6', 'addr:unit': '116', 'addr:city': 'Surrey'}"
