,lat,lon,timestamp,amenity,name,tags
0,49.090282,-123.0837214,2019-09-05T07:39:04.000-07:00,shopping_banking,CIBC,"{'brand:wikidata': 'Q666694', 'wheelchair': 'yes', 'addr:housenumber': '5045', 'website': 'https://locations.cibc.com/bc/delta/53235', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'drive_through': 'no', 'surveillance': 'indoor', 'addr:street': '48 Avenue', 'atm': 'yes', 'brand': 'CIBC'}"
1,49.1874054,-122.8446943,2019-08-24T15:23:01.000-07:00,shopping_banking,CIBC,"{'brand:wikidata': 'Q666694', 'addr:housenumber': '10166', 'website': 'http://www.cibc.com/', 'phone': '+1-604-586-2242', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'opening_hours': 'Mo-Tu 09:30-17:00; We-Fr 09:30-19:00; Sa 09:00-16:00', 'alt': 'Canadian Imperial Bank of Commerce', 'addr:street': 'King George Boulevard', 'atm': 'yes', 'brand': 'CIBC', 'operator': 'CIBC'}"
2,49.1897822,-122.8022656,2020-01-09T06:40:09.000-08:00,shopping_banking,CIBC,"{'brand:wikidata': 'Q666694', 'website': 'https://locations.cibc.com/bc/surrey/08920', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'addr:unit': '1294', 'operator': 'CIBC', 'addr:housenumber': '10355', 'alt_name': 'Canadian Imperial Bank of Commerce', 'phone': '+1-604-586-2303', 'opening_hours': 'Mo-We 09:00-18:00; Th-Fr 09:00-19:00; Sa 09:00-16:00; Su 12:00-16:00', 'addr:street': '152 Street', 'atm': 'yes', 'brand': 'CIBC'}"
3,49.187024,-122.8460374,2019-03-12T23:32:40.000-07:00,shopping_banking,Bank of Montreal,"{'brand:wikidata': 'Q806693', 'wheelchair': 'yes', 'addr:housenumber': '10155', 'brand:wikipedia': 'en:Bank of Montreal', 'addr:street': 'King George Boulevard', 'brand': 'Bank of Montreal', 'operator': 'Bank of Montreal'}"
4,49.2793798,-123.0994827,2020-06-11T20:27:15.000-07:00,shopping_banking,Vancity,"{'brand:wikidata': 'Q7914085', 'official_name': 'Vancouver City Savings Credit Union', 'addr:housenumber': '605', 'brand:wikipedia': 'en:Vancity', 'addr:street': 'Main Street', 'brand': 'Vancity', 'addr:city': 'Vancouver'}"
5,49.3260532,-123.140889,2020-05-29T04:38:32.000-07:00,shopping_banking,BlueShore Financial,"{'drive_through': 'yes', 'atm': 'yes'}"
6,49.0580654,-122.4756365,2016-08-12T23:43:13.000-07:00,shopping_banking,Envision Financial,{}
7,49.2469499,-123.1854198,2019-08-29T19:02:51.000-07:00,shopping_banking,Vancity,"{'brand:wikidata': 'Q7914085', 'opening_hours': 'Tu-Th 09:30-17:00; Fr 09:30-18:00; Sa 09:30-15:00', 'official_name': 'Vancouver City Savings Credit Union', 'brand': 'Vancity', 'brand:wikipedia': 'en:Vancity'}"
8,49.2637356,-123.1555554,2019-08-24T01:00:03.000-07:00,shopping_banking,BlueShore Financial,{}
9,49.2633407,-123.114038,2014-11-23T22:51:29.000-08:00,shopping_banking,Coast Capital Savings CU,"{'opening_hours': 'Mo 09:30-17:00; Tu-Fr 09:30-19:00; Sa 09:30-15:00', 'addr:housenumber': '445', 'addr:street': 'West Broadway', 'atm': 'yes', 'addr:postcode': 'V5Y 1R4'}"
10,49.1697202,-123.1368546,2019-02-17T12:12:01.000-08:00,shopping_banking,Vancouver Bullion & Currency Exchange,"{'wheelchair': 'yes', 'currency:USD': 'yes', 'website': 'https://www.vbce.ca/', 'currency:CAD': 'yes', 'currency:MXN': 'yes', 'currency:DKK': 'yes', 'currency:CHF': 'yes', 'currency:EUR': 'yes', 'currency:RUB': 'yes', 'currency:others': 'yes', 'currency:HUF': 'yes', 'addr:unit': '118', 'operator': 'Mo-Fr 09:00-17:00,Sa 10:00-16:00, Su off', 'addr:housenumber': '6061', 'currency:GBP': 'yes', 'currency:JPY': 'yes', 'phone': '+1-604-248-0777', 'currency:PLN': 'yes', 'currency:AUD': 'yes', 'currency:THB': 'yes', 'short_name': 'VBCE', 'addr:street': 'Number 3 Road'}"
11,49.0388172,-122.2708368,2019-09-27T12:25:21.000-07:00,shopping_banking,CIBC,"{'brand:wikidata': 'Q666694', 'website': 'https://locations.cibc.com/bc/abbotsford/53044', 'ref': '53044', 'phone': '+1-604-851-3300', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'opening_hours': 'Mo-Tu 09:30-17:00; We-Fr 09:30-19:00; Sa 09:00-16:00; Su off', 'atm': 'yes', 'brand': 'CIBC', 'addr:unit': '100'}"
12,49.2812284,-123.12038,2019-11-22T19:58:24.000-08:00,shopping_banking,Charlie's currency exchange,"{'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}"
13,49.2532685,-122.7393867,2019-09-10T18:06:48.000-07:00,shopping_banking,RBC,"{'brand:wikidata': 'Q735261', 'official_name': 'Royal Bank of Canada', 'name:en': 'RBC', 'brand': 'RBC', 'brand:wikipedia': 'en:Royal Bank of Canada'}"
14,49.2500768,-123.0754182,2019-06-02T20:53:56.000-07:00,shopping_banking,CIBC,"{'brand:wikidata': 'Q666694', 'addr:housenumber': '1427', 'addr:street': 'Kingsway', 'brand': 'CIBC', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce'}"
15,49.2431859,-123.0614668,2019-09-13T13:56:49.000-07:00,shopping_banking,Scotiabank,"{'brand:wikidata': 'Q451476', 'addr:housenumber': '2208', 'brand:wikipedia': 'en:Scotiabank', 'addr:street': 'Kingsway', 'brand': 'Scotiabank', 'addr:city': 'Vancouver'}"
16,49.2343847,-123.0359255,2019-05-27T03:58:25.000-07:00,shopping_banking,CIBC,"{'brand:wikidata': 'Q666694', 'wheelchair': 'yes', 'addr:housenumber': '3297', 'brand:wikipedia': 'en:Canadian Imperial Bank of Commerce', 'opening_hours': 'Mo-Fr 09:30-17:00; Sa 09:30-16:00', 'addr:street': 'Kingsway', 'atm': 'yes', 'addr:postcode': 'V5R 5K4', 'brand': 'CIBC', 'addr:city': 'Vancouver'}"
17,49.233102,-123.066169,2010-07-18T06:13:52.000-07:00,shopping_banking,CIBC,{}
18,49.2324925,-123.0652357,2017-08-27T23:19:32.000-07:00,shopping_banking,BMO,"{'addr:housenumber': '5710', 'addr:street': 'Victoria Drive'}"
19,49.2635226,-123.1224895,2019-08-29T18:18:41.000-07:00,shopping_banking,TD Canada Trust,"{'brand:wikidata': 'Q1080670', 'brand': 'TD Canada Trust', 'brand:wikipedia': 'en:TD Canada Trust'}"
