,lat,lon,timestamp,amenity,name,tags
0,49.260812,-123.125736,2020-03-20T18:22:12.000-07:00,food,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'addr:housenumber': '2787', 'brand:wikipedia': 'en:Starbucks', 'opening_hours': 'Mo-Th 05:30-19:30; Fr-Su 05:30-20:00', 'cuisine': 'coffee_shop', 'addr:street': 'Laurel Street', 'takeaway': 'yes', 'brand': 'Starbucks'}"
1,49.260953,-123.125704,2019-08-02T18:11:20.000-07:00,food,Salad Loop,{'opening_hours': 'Mo-Fr 07:00-17:00; Sa 10:00-14:30'}
2,49.264041399999996,-123.1534072,2019-08-29T18:50:05.000-07:00,transportation,Shell,"{'brand:wikidata': 'Q154950', 'addr:housenumber': '2103', 'website': 'https://www.shell.ca/', 'brand:wikipedia': 'en:Royal Dutch Shell', 'fuel:octane_91': 'yes', 'fuel:octane_89': 'yes', 'addr:street': 'West Broadway', 'fuel:diesel': 'yes', 'brand': 'Shell', 'fuel:octane_87': 'yes', 'operator': 'Shell'}"
3,49.1266497,-123.1824699,2020-03-30T09:08:51.000-07:00,food,Best Bite Indian Cuisine,"{'addr:housenumber': '10-3891', 'phone': '+1-604-370-4949', 'cuisine': 'indian', 'addr:street': 'Chatham Street', 'addr:postcode': 'V7E 2Z6', 'addr:city': 'Richmond'}"
4,49.2760753,-123.1271668,2015-10-26T07:17:38.000-07:00,transportation,Hertz,"{'parking': 'underground', 'access': 'customers'}"
5,49.2831924,-123.1090499,2015-12-18T21:41:07.000-08:00,entertainment,The Cambie,"{'toilets:wheelchair': 'no', 'wheelchair': 'limited', 'addr:housenumber': '300', 'addr:street': 'Cambie Street', 'addr:city': 'Vancouver'}"
6,49.2659507,-123.2466297,2011-11-19T08:06:36.000-08:00,entertainment,Mahony and Sons,{'wheelchair': 'yes'}
7,49.3285566,-123.1571712,2019-12-28T18:04:08.000-08:00,transportation,Esso,"{'brand:wikidata': 'Q867662', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}"
8,49.3279474,-123.1563947,2008-11-10T05:46:54.000-08:00,transportation,Petro Canada,{'created_by': 'Potlatch 0.10f'}
9,49.3278833,-123.1519451,2008-11-14T05:58:14.000-08:00,transportation,Shell,{'created_by': 'Potlatch 0.10f'}
10,49.1935797,-123.1807883,2019-09-14T05:00:22.000-07:00,food,Tim Hortons,"{'brand:wikidata': 'Q175106', 'level': '0', 'brand:wikipedia': 'en:Tim Hortons', 'cuisine': 'coffee_shop', 'indoor': 'yes', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
11,49.0557594,-122.1951722,2017-06-22T21:48:35.000-07:00,entertainment,Sumas First Nations Hall,{}
12,49.2284004,-122.8483834,2019-11-20T11:48:37.000-08:00,food,Tim Hortons,"{'brand:wikidata': 'Q175106', 'addr:housenumber': '1450', 'brand:wikipedia': 'en:Tim Hortons', 'opening_hours': '24/7', 'cuisine': 'coffee_shop', 'addr:street': 'United Boulevard', 'takeaway': 'yes', 'brand': 'Tim Hortons'}"
